Unnamed: 0,CustomerID,Churn,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,"Tenure_(0, 12)","Tenure_(12, 24)","Tenure_(24, 48)","Tenure_(48, 60)","Tenure_(60, 72)",PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
4582,54583,1,2,9,3.0,5,1,3,0,13,1,2,1,150.64,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4583,54584,0,3,29,4.0,4,5,2,0,12,4,8,9,209.12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4584,54585,0,3,36,3.0,5,1,5,0,13,1,2,1,266.18,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4585,54586,0,1,36,3.0,5,3,2,0,17,16,16,8,295.46,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4586,54587,0,1,9,3.0,4,1,2,0,15,2,7,8,150.64,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4587,54588,0,3,35,4.0,5,5,6,0,20,4,14,7,227.66,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4588,54589,0,1,9,4.0,4,1,7,0,14,1,2,5,175.7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4589,54590,0,1,9,3.0,4,3,8,0,16,2,2,2,303.61,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4590,54591,0,1,29,3.0,6,3,2,0,16,2,5,4,167.3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4591,54592,0,1,6,3.0,4,3,9,0,12,1,2,1,162.8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4592,54593,0,1,9,4.0,5,3,5,0,13,4,6,8,152.68,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4593,54594,0,3,17,4.0,5,1,4,1,20,1,2,4,215.71,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4594,54595,0,1,16,3.0,4,4,3,0,26,1,2,9,231.48,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4595,54596,1,1,22,3.0,4,3,9,1,13,2,8,8,261.1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4596,54597,1,1,17,3.0,6,1,9,0,14,1,2,4,159.08,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4597,54598,0,3,14,3.0,4,4,2,0,15,1,2,3,154.83,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4598,54599,0,1,23,4.0,4,3,6,1,13,1,2,1,201.32,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4599,54600,1,1,27,4.0,4,3,5,0,13,2,2,3,223.24,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4600,54601,1,2,30,3.0,4,5,11,1,16,2,2,2,224.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4601,54602,0,1,12,4.0,4,3,6,0,18,1,3,1,145.93,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4602,54603,0,3,17,3.0,4,1,3,0,15,9,10,7,224.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4603,54604,1,1,11,4.0,5,3,7,0,17,1,2,3,163.94,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4604,54605,0,3,9,3.0,4,1,4,0,15,7,7,8,165.51,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4605,54606,0,3,25,3.0,4,4,5,0,15,2,8,9,293.35,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4606,54607,0,3,17,3.0,4,1,9,0,15,1,2,11,187.3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4607,54608,0,3,7,3.0,4,3,11,0,12,1,7,10,172.17,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4608,54609,0,1,13,4.0,4,3,9,0,16,5,8,14,257.37,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4609,54610,0,1,15,3.0,4,3,3,0,12,2,2,8,162.55,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4610,54611,0,3,9,4.0,4,1,6,1,14,2,2,6,190.82,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4611,54612,0,1,31,3.0,4,5,3,1,22,6,6,9,199.06,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4612,54613,0,3,9,4.0,4,4,2,0,20,4,4,8,173.05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4613,54614,1,2,24,3.0,4,3,2,1,12,1,2,1,152.41,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4614,54615,0,1,26,3.0,4,1,6,0,13,2,2,3,167.62,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4615,54616,0,1,7,4.0,2,3,6,0,20,2,2,6,286.84,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4616,54617,0,3,14,3.0,5,1,11,0,22,2,2,2,240.57,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4617,54618,1,3,12,4.0,4,4,3,1,15,2,2,1,143.78,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4618,54619,0,3,35,3.0,6,5,5,0,16,1,2,2,234.32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
4619,54620,0,1,9,4.0,5,3,4,1,18,1,2,8,193.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
4620,54621,0,3,36,3.0,4,3,7,0,13,1,2,1,168.06,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4621,54622,0,3,7,4.0,4,3,3,0,17,2,2,4,173.59,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4622,54623,0,3,28,4.0,2,1,3,0,13,1,6,8,178.37,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4623,54624,1,1,31,4.0,6,1,3,1,19,1,2,1,148.4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4624,54625,0,1,7,3.0,4,1,6,0,18,2,2,3,199.91,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4625,54626,0,1,25,3.0,4,3,7,0,12,1,2,4,230.27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4626,54627,0,3,9,4.0,4,5,9,0,17,7,12,9,290.95,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4627,54628,0,3,16,4.0,4,4,3,0,14,2,8,7,213.34,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4628,54629,0,1,13,4.0,4,5,5,1,13,3,7,10,180.77,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4629,54630,1,3,18,3.0,2,3,10,0,13,2,2,3,172.07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4630,54631,0,3,31,3.0,4,1,2,0,14,2,3,2,149.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4631,54632,0,1,17,4.0,4,3,5,0,20,1,2,4,223.24,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4632,54633,0,1,7,4.0,4,4,8,0,13,5,5,4,189.47,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4633,54634,0,1,25,3.0,5,3,3,1,17,2,2,10,320.02,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4634,54635,0,1,30,3.0,2,1,3,1,12,1,2,5,152.25,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4635,54636,0,3,35,4.0,4,4,3,0,21,1,2,5,187.72,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4636,54637,0,1,24,4.0,5,4,3,0,22,2,2,1,146.27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4637,54638,0,2,10,4.0,4,4,3,0,17,2,11,8,307.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4638,54639,0,3,20,3.0,4,3,3,0,12,2,2,7,145.96,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4639,54640,1,1,14,3.0,4,3,3,1,17,1,2,3,153.86,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4640,54641,1,3,19,4.0,5,5,3,0,19,2,2,1,145.33,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4641,54642,0,1,7,3.0,5,1,3,1,14,2,2,4,161.22,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4642,54643,1,3,20,3.0,4,5,4,0,18,1,2,3,167.33,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4643,54644,0,1,32,3.0,5,1,6,0,15,2,2,3,161.81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
4644,54645,0,3,13,4.0,2,1,6,0,23,6,6,8,179.6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4645,54646,0,1,13,4.0,5,3,2,0,13,1,2,4,146.87,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4646,54647,0,3,9,4.0,4,3,6,1,12,1,2,3,221.02,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4647,54648,0,1,7,3.0,5,4,3,0,14,1,2,1,153.36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4648,54649,0,1,9,3.0,4,1,3,0,14,1,3,3,165.89,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4649,54650,0,1,13,3.0,5,1,6,1,15,2,2,1,291.27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4650,54651,0,1,7,3.0,4,5,5,0,18,1,2,1,151.19,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4651,54652,0,1,16,4.0,4,3,5,1,14,2,5,8,181.79,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4652,54653,0,1,7,3.0,5,5,9,0,12,2,2,3,279.02,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4653,54654,0,2,7,3.0,5,3,6,0,12,2,2,3,184.85,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4654,54655,0,3,21,3.0,4,3,3,1,19,2,2,7,150.79,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4655,54656,1,3,9,3.0,4,5,2,0,12,2,2,3,155.41,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4656,54657,0,3,29,3.0,4,3,3,0,12,1,2,3,159.47,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4657,54658,0,1,10,3.0,4,1,6,1,17,1,2,2,320.13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4658,54659,0,1,13,4.0,4,3,2,0,21,2,3,3,152.73,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4659,54660,0,3,15,3.0,4,3,2,0,13,1,2,3,196.04,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4660,54661,0,1,16,4.0,4,1,3,1,13,2,2,6,188.22,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4661,54662,0,1,10,4.0,4,3,3,0,21,2,2,1,145.83,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4662,54663,0,3,7,3.0,4,5,9,0,21,5,9,11,208.81,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4663,54664,0,1,7,3.0,4,1,3,0,13,2,9,9,151.91,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4664,54665,1,3,33,4.0,4,5,4,0,15,1,2,1,167.86,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4665,54666,0,1,13,4.0,4,1,3,1,14,1,2,3,81.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4666,54667,0,1,10,3.0,4,3,3,0,16,8,8,9,219.34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
4667,54668,0,3,10,4.0,4,3,3,0,15,1,2,3,180.61,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4668,54669,0,1,13,3.0,6,1,3,0,14,1,12,9,191.46,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4669,54670,0,1,13,2.0,4,1,5,0,24,4,5,8,202.25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4670,54671,0,2,26,3.0,4,4,4,0,16,3,7,2,232.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4671,54672,0,1,16,3.0,5,4,4,1,12,1,2,3,213.47,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4672,54673,0,1,10,3.0,5,1,2,0,14,2,2,2,145.45,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4673,54674,1,1,17,3.0,4,3,3,1,12,2,2,2,135.09,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4674,54675,1,1,10,4.0,4,5,3,1,12,6,10,8,158.48,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4675,54676,0,1,10,3.0,5,3,3,0,19,2,2,1,137.81,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4676,54677,0,1,11,3.0,2,5,4,0,17,1,2,3,153.19,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4677,54678,0,3,15,3.0,2,4,2,0,23,2,2,3,173.51,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4678,54679,0,3,14,3.0,5,1,2,0,21,2,2,6,165.28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
4679,54680,0,1,7,4.0,6,1,3,0,19,1,3,9,152.2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4680,54681,0,3,9,3.0,2,4,5,0,13,1,3,3,206.2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4681,54682,0,3,10,4.0,2,1,3,1,21,2,2,5,171.47,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4682,54683,0,1,17,4.0,2,1,5,0,18,2,2,1,171.8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4683,54684,0,1,35,4.0,2,3,3,1,12,1,4,9,157.21,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4684,54685,0,1,16,3.0,5,4,3,0,15,5,8,7,211.21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4685,54686,1,3,10,4.0,4,3,11,0,15,2,3,1,170.77,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4686,54687,0,1,9,4.0,5,3,3,0,12,2,12,11,170.53,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4687,54688,0,3,17,3.0,4,1,3,0,13,2,2,9,178.96,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4688,54689,1,3,15,3.0,4,3,5,1,15,1,2,4,192.96,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4689,54690,0,1,7,3.0,2,1,2,0,14,1,2,9,201.25,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4690,54691,0,1,7,4.0,4,5,3,0,12,1,2,8,199.12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4691,54692,0,1,10,3.0,4,1,5,0,16,7,6,8,236.59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4692,54693,0,3,21,3.0,4,5,4,0,13,2,2,8,174.6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4693,54694,0,3,12,3.0,5,5,7,1,22,1,2,6,229.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4694,54695,0,1,14,3.0,2,3,5,0,20,1,2,4,273.14,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4695,54696,0,2,17,4.0,5,1,5,0,17,4,13,7,316.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4696,54697,0,3,23,3.0,4,5,10,0,15,3,3,3,179.05,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4697,54698,0,1,17,3.0,4,5,3,0,22,1,2,9,212.93,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4698,54699,0,2,7,3.0,5,3,3,0,17,2,3,11,316.89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4699,54700,0,3,15,3.0,4,4,9,0,16,1,3,3,163.75,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4700,54701,1,1,7,4.0,6,4,9,1,14,2,4,8,147.16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4701,54702,0,1,15,4.0,2,5,11,0,15,1,2,6,242.13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4702,54703,0,1,7,3.0,4,3,6,1,15,1,2,1,203.61,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4703,54704,0,1,31,3.0,6,3,4,0,15,1,2,5,162.08,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4704,54705,0,3,10,3.0,4,3,11,1,13,7,12,14,262.7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4705,54706,0,3,34,4.0,4,1,9,0,24,3,8,8,178.04,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4706,54707,0,3,17,4.0,4,3,3,0,12,2,2,1,151.42,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4707,54708,1,1,26,3.0,2,3,8,1,13,1,3,3,152.59,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4708,54709,0,3,22,3.0,5,1,5,0,19,2,3,3,193.04,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4709,54710,0,1,15,4.0,4,3,5,0,12,1,5,4,186.42,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4710,54711,0,1,16,3.0,4,5,3,0,15,2,2,3,150.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4711,54712,0,2,10,3.0,2,4,11,0,16,1,4,7,188.89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4712,54713,0,1,16,3.0,4,1,9,0,12,1,3,2,236.03,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4713,54714,0,1,9,3.0,5,1,2,1,21,1,3,4,148.42,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4714,54715,0,1,14,3.0,5,5,10,0,20,2,2,8,193.11,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4715,54716,0,3,17,3.0,4,4,3,0,15,3,3,3,147.97,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4716,54717,0,1,13,3.0,4,1,4,0,18,3,3,3,149.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4717,54718,0,1,9,4.0,4,5,4,0,12,2,2,1,175.93,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4718,54719,0,1,31,4.0,4,1,3,0,16,2,5,8,178.09,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4719,54720,0,1,9,4.0,4,3,8,1,14,1,2,2,155.57,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4720,54721,0,1,15,3.0,4,5,5,0,15,2,2,1,176.21,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4721,54722,0,3,10,3.0,5,5,3,0,16,2,2,17,293.56,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4722,54723,1,1,7,4.0,4,1,3,1,14,7,8,9,151.86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4723,54724,0,3,33,3.0,4,1,3,0,24,1,2,5,186.8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4724,54725,0,3,9,3.0,6,3,2,0,14,2,4,2,191.32,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4725,54726,0,1,17,4.0,2,3,3,0,19,1,2,3,160.05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4726,54727,1,3,34,4.0,2,3,6,1,13,1,2,4,188.97,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4727,54728,0,3,9,3.0,4,1,3,0,23,1,2,5,187.74,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
4728,54729,1,1,9,4.0,4,5,7,1,14,2,2,5,323.59,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4729,54730,0,3,15,4.0,5,5,3,0,16,1,2,10,200.87,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4730,54731,0,1,26,3.0,4,1,2,0,19,2,2,3,167.58,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4731,54732,0,1,7,4.0,6,1,5,0,15,3,3,1,168.64,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4732,54733,0,1,34,4.0,4,3,6,0,13,1,2,2,168.35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4733,54734,1,3,15,3.0,5,5,8,0,18,1,2,3,178.26,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4734,54735,0,1,7,4.0,2,1,4,0,17,2,2,4,157.8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
